"","tot_surf_area","npe_area","fa_enpr","RMSD","fa_enppr","molmass_ea","avg_dev","euc_dist","ssp","sdc","X","X.1","s","t","u"
"12739",6417.44,1632.57,0.25439,1.993,67.3858,889270.8,79.0851,3604.2,0,37.1261,NA,NA,NA,NA,NA
"12740",11642.5,3141.73,0.26985,2.934,152.679,1563219,182.299,4434.25,0,31.1244,NA,NA,NA,NA,NA
"12741",16693.3,5034.34,0.30157,2.669,204.343,2198006,262.159,6300.32,0,21.4571,NA,NA,NA,NA,NA
"12742",4824.81,884.89,0.1834,4.551,57.4146,653506.1,61.852,2880.38,0,41.0593,NA,NA,NA,NA,NA
"12743",7451.1,2261.93,0.30356,3.782,70.4601,1008191,105.841,3381.03,0,36.7559,NA,NA,NA,NA,NA
"12744",10823,2331.39,0.21541,2.246,139.149,1471259,145.773,4426.18,0,31.2838,NA,NA,NA,NA,NA
"12745",7968.42,2145.02,0.26919,10.826,73.9338,1088854,102.86,3483.88,0,34.3828,NA,NA,NA,NA,NA
"12746",6771.69,1840.61,0.2718,10.813,58.2603,952914,76.1266,2311.51,0,40.4316,NA,NA,NA,NA,NA
"12747",4181.68,1278.16,0.30565,1.638,35.7989,571859.6,50.6475,1444.45,0,43.9484,NA,NA,NA,NA,NA
"12748",12136.8,5383.7,0.44358,10.616,118.066,1693286,204.358,3916.55,0,33.1609,NA,NA,NA,NA,NA
"12749",7921.09,2302.19,0.29064,4.397,91.2511,1056026,132.227,3834.78,0,36.729,NA,NA,NA,NA,NA
"12750",8318.26,2668.5,0.3208,14.531,70.3988,1142285,126.218,4386.3,0,35.9003,NA,NA,NA,NA,NA
"12751",16515.7,5405.95,0.32732,2.412,208.846,2173130,264.063,6056.75,0,21.7321,NA,NA,NA,NA,NA
"12752",8475.03,2935.49,0.34636,3.219,97.525,1175383,138.585,4147.76,0,35.6352,NA,NA,NA,NA,NA
"12753",5833.27,2404.41,0.41218,6.694,56.1599,799382,92.3561,3017.11,0,39.8821,NA,NA,NA,NA,NA
"12754",7397.51,2949.16,0.39866,1.216,64.6484,1086940,98.9306,3225.93,0,37.2162,NA,NA,NA,NA,NA
"12755",5949,1653.67,0.27797,2.709,67.3497,839346.8,69.3825,3169.04,0,38.5669,NA,NA,NA,NA,NA
"12756",8619.62,2825.83,0.32783,11.113,82.2293,1175747,112.261,4026.88,0,34.9691,NA,NA,NA,NA,NA
"12757",6868.28,2023.91,0.29467,13.854,60.8549,936919.2,91.9015,3415.45,0,38.2598,NA,NA,NA,NA,NA
"12758",16616.2,3835.38,0.23082,8.294,218.184,2300387,250.078,5770.47,0,46.5464,NA,NA,NA,NA,NA
"12759",7185.4,2194.34,0.30538,2.302,64.9233,989583.5,100.924,3192.63,0,40.12,NA,NA,NA,NA,NA
"12760",10442.3,2531.65,0.24244,1.558,109.016,1483701,140.06,4527.75,0,32.3594,NA,NA,NA,NA,NA
"12761",8142.88,1701.29,0.20892,12.156,78.3795,1130790,89.6137,3605.1,0,34.0381,NA,NA,NA,NA,NA
"12762",6727.86,2295.59,0.3412,1.448,64.6946,903169.5,95.5523,3111.95,0,40.2474,NA,NA,NA,NA,NA
"12763",5678.01,1973.39,0.34754,11.305,56.3865,808341.9,80.2913,2486.28,0,41.6458,NA,NA,NA,NA,NA
"12764",7607.29,2174.45,0.28583,6.038,67.8392,1057132,94.7229,2851.92,0,39.1889,NA,NA,NA,NA,NA
"12765",11182.7,4773.45,0.42686,19.185,128.355,1549268,197.191,4323.19,0,32.1062,NA,NA,NA,NA,NA
"12766",11413.1,5296.94,0.46411,18.678,90.6016,1592676,185.784,3470.62,0,36.2554,NA,NA,NA,NA,NA
"12767",9676.59,2388.56,0.24683,1.994,104.957,1319441,144.321,4096.65,0,33.4058,NA,NA,NA,NA,NA
"12768",7769.45,1689.05,0.21739,2.441,78.1341,1096707,108.988,3799.78,0,35.5221,NA,NA,NA,NA,NA
"12769",10604.4,5403.6,0.50956,18.823,86.4104,1316463,194.868,2951.1,0,38.156,NA,NA,NA,NA,NA
"12770",8992.29,3448.08,0.38344,15.936,97.9145,1256944,126.769,3366.34,0,36.0416,NA,NA,NA,NA,NA
"12771",14145.8,4013.62,0.28373,1.962,173.553,1992206,235.693,5222.04,0,20.9741,NA,NA,NA,NA,NA
"12772",9529.75,3780.15,0.39666,17.483,96.309,1346893,137.214,3383.78,0,36.0343,NA,NA,NA,NA,NA
"12773",8268.31,2870.2,0.34713,5.141,79.4282,1118743,112.581,3239.92,0,35.1525,NA,NA,NA,NA,NA
"12774",14015.8,3896.94,0.27803,3.898,170.577,1963463,200.942,5403.08,0,27.992,NA,NA,NA,NA,NA
"12775",5861.37,2514.2,0.42894,14.291,47.367,834949.2,94.05,3175.75,0,41.9822,NA,NA,NA,NA,NA
"12776",11794,2346,0.19891,2.263,143.417,1649950,173.942,4639.97,0,29.8964,NA,NA,NA,NA,NA
"12777",7131.05,1450.64,0.20342,11.774,66.4557,942019.9,84.305,3225.67,0,37.5977,NA,NA,NA,NA,NA
"12778",7006.99,1837.91,0.26229,2.782,65.0988,959133.7,92.0427,3070.27,0,39.6863,NA,NA,NA,NA,NA
"12779",4865.52,890.01,0.18292,12.424,39.8465,670982.7,56.2198,2728.33,0,40.5367,NA,NA,NA,NA,NA
"12780",10436.8,2965.38,0.28412,3.312,113.504,1482519,161.235,4209.69,0,32.7746,NA,NA,NA,NA,NA
"12781",7148.91,2419.85,0.33849,5.869,62.8555,957597,103.65,3049.61,0,38.7365,NA,NA,NA,NA,NA
"12782",7887.83,2304.49,0.29215,4.059,69.7834,1097989,111.007,3363.09,0,36.0875,NA,NA,NA,NA,NA
"12783",4801.3,1451.41,0.30229,6.097,35.6715,673291.5,54.9558,2171.29,0,43.5231,NA,NA,NA,NA,NA
"12784",5801.52,2677.31,0.46148,15.95,52.4775,830342.8,88.2008,2506.58,0,40.7123,NA,NA,NA,NA,NA
"12785",7406.45,1691.37,0.22836,2.583,87.2524,985939.5,128.691,3458.18,0,36.8668,NA,NA,NA,NA,NA
"12786",15217,3680.58,0.24187,2.954,204.491,2098963,262.015,4989.37,0,25.0658,NA,NA,NA,NA,NA
"12787",3660.61,1111.99,0.30377,7.983,35.8029,512965.6,46.7882,1783.78,0,44.325,NA,NA,NA,NA,NA
"12788",8039.25,2297.18,0.28574,0.577,87.4432,1110306,113.54,3103.93,0,37.6598,NA,NA,NA,NA,NA
"12789",7044.68,2051.8,0.29125,17.344,57.1055,924802.7,99.0361,3807.47,0,40.3479,NA,NA,NA,NA,NA
"12790",15242.7,4731.37,0.3104,2.847,194.334,2051070,253.28,5123.91,0,26.211,NA,NA,NA,NA,NA
"12791",6983.82,2262.64,0.32398,20.042,63.6142,982877.8,96.4842,4090.42,0,36.1703,NA,NA,NA,NA,NA
"12792",7822.84,2568.92,0.32838,7.992,74.7374,1034984,117.244,3504.61,0,36.8048,NA,NA,NA,NA,NA
"12793",5997.82,1568.56,0.26152,2.237,52.893,781747.6,96.4716,3705.04,0,40.2554,NA,NA,NA,NA,NA
"12794",18455.8,5466.32,0.29618,2.559,252.703,2509445,317.809,5713.62,0,21.4511,NA,NA,NA,NA,NA
"12795",10346.3,3695.21,0.35715,16.347,118.626,1437430,209.769,4416.34,0,31.4254,NA,NA,NA,NA,NA
"12796",9346.85,2367.18,0.25325,14.962,117.727,1281153,125.138,4446.46,0,32.815,NA,NA,NA,NA,NA
"12797",7929.51,2276.31,0.28706,20.656,75.3376,1075935,97.9689,4772.81,0,32.4153,NA,NA,NA,NA,NA
"12798",12081.3,3220.25,0.26654,2.772,160.384,1708789,195.031,4799.45,0,28.5711,NA,NA,NA,NA,NA
"12799",9174.52,2677.23,0.29181,19.698,90.0456,1260653,99.8645,3558.84,0,31.6662,NA,NA,NA,NA,NA
"12800",7700.26,2319.65,0.30124,8.841,72.132,1041896,101.773,3450.12,0,37.3643,NA,NA,NA,NA,NA
"12801",8257.41,2809.91,0.34028,9.659,84.2037,1139406,133.162,4383.32,0,33.1005,NA,NA,NA,NA,NA
"12802",10024.6,3162.98,0.31552,3.94,97.899,1382610,130.11,3489.94,0,36.0628,NA,NA,NA,NA,NA
"12803",9411.8,2493.92,0.26497,0.594,96.0612,1289969,158.194,4130.76,0,33.2403,NA,NA,NA,NA,NA
"12804",8457,2298.06,0.27173,2.573,92.4137,1183759,106.691,4061.37,0,35.5085,NA,NA,NA,NA,NA
"12805",10083.2,4157.23,0.41229,10.415,92.0973,1417330,137.4,3928.26,0,35.5517,NA,NA,NA,NA,NA
"12806",3990.85,1169.98,0.29316,11.326,33.1746,543651.7,49.9342,1387.86,0,44.4923,NA,NA,NA,NA,NA
"12807",10539,4193.82,0.39793,19.249,90.2813,1468863,161.3,3938.86,0,37.7978,NA,NA,NA,NA,NA
"12808",17788.9,7181.95,0.40373,20.83,130.104,2517352,256.19,8157.04,0,27.1124,NA,NA,NA,NA,NA
"12809",8405.23,2879.66,0.3426,11.289,76.236,1174779,107.096,3688.27,0,36.2938,NA,NA,NA,NA,NA
"12810",8524.88,2790.83,0.32737,15.694,85.4647,1157664,131.405,3507.53,0,36.6707,NA,NA,NA,NA,NA
"12811",7627.26,2649.22,0.34733,12.583,75.2504,1082102,98.0315,3210.52,0,38.23,NA,NA,NA,NA,NA
"12812",19761.6,7195.16,0.36409,5.054,190.582,2798416,330.718,8426.86,0,26.7223,NA,NA,NA,NA,NA
"12813",10191.7,4999,0.49049,13.335,85.5311,1465582,168.915,3422,0,36.3461,NA,NA,NA,NA,NA
"12814",6760.89,1415.84,0.20941,13.083,72.3971,911274.8,92.2125,3311.16,0,33.3479,NA,NA,NA,NA,NA
"12815",10905.3,3308.18,0.30335,17.867,107.601,1523290,150.722,4760.82,0,33.0549,NA,NA,NA,NA,NA
"12816",8619.61,2798.12,0.32462,1.346,89.0735,1197175,122.313,3196.39,0,37.1137,NA,NA,NA,NA,NA
"12817",7219.14,1984.29,0.27486,1.557,92.8343,1000327,102.376,3969.29,0,35.8239,NA,NA,NA,NA,NA
"12818",17995.3,6408.23,0.3561,3.566,211.243,2550051,311.197,5779.1,0,25.0003,NA,NA,NA,NA,NA
"12819",11026.2,3935.8,0.35694,1.641,130.943,1480547,173.411,4119.91,0,33.5719,NA,NA,NA,NA,NA
"12820",7671.37,2588.31,0.33739,3.952,82.8096,1089914,115.317,3449.17,0,37.4671,NA,NA,NA,NA,NA
"12821",6732.94,2252.64,0.33457,13.603,62.8498,920441.2,98.5481,2402.59,0,40.5197,NA,NA,NA,NA,NA
"12822",9131.48,2811.91,0.30793,3.014,92.1178,1285733,138.759,3856.01,0,35.083,NA,NA,NA,NA,NA
"12823",8666.93,2452.56,0.28297,5.509,92.2524,1231828,121.379,3883.51,0,33.5015,NA,NA,NA,NA,NA
"12824",7206.21,2588.29,0.35917,14.417,70.3868,1028700,115.292,3503.6,0,33.6696,NA,NA,NA,NA,NA
"12825",8905.11,2061.1,0.23145,2.194,109.908,1235523,123.461,4164.2,0,34.3899,NA,NA,NA,NA,NA
"12826",11597.3,2691.28,0.23206,2.588,147.246,1641729,153.435,4108.38,0,32.3355,NA,NA,NA,NA,NA
"12827",4405.93,1578.24,0.3582,12.522,42.5258,607216.6,57.9409,1812.87,0,44.2817,NA,NA,NA,NA,NA
"12828",10098.4,3447.88,0.34142,16.366,94.0557,1413748,128.808,4223.75,0,33.4066,NA,NA,NA,NA,NA
"12829",12507.1,2385.27,0.19071,1.88,148.851,1769697,172.318,4686.71,0,29.6396,NA,NA,NA,NA,NA
"12830",7324.84,2814.35,0.38421,1.085,63.7514,1070595,104.358,3229.63,0,38.8532,NA,NA,NA,NA,NA
"12831",6173.51,853.74,0.13829,0.611,47.932,874847.8,73.6454,2740.46,0,42.0441,NA,NA,NA,NA,NA
"12832",21067.6,6763.38,0.32103,9.83,211.261,3001285,315.921,5703.34,0,21.6739,NA,NA,NA,NA,NA
"12833",5502.96,1430.1,0.25987,12.38,55.3747,778205.5,69.1642,2890.2,0,40.0272,NA,NA,NA,NA,NA
"12834",7128.7,1825.45,0.25607,1.496,82.2566,988553.5,111.34,3739.88,0,46.5464,NA,NA,NA,NA,NA
"12835",12224.4,2234.41,0.18278,0.797,152.676,1658894,187.806,4882.98,0,29.9201,NA,NA,NA,NA,NA
"12836",22931.7,6883.94,0.30019,3.272,306.314,3199611,353.803,6321.65,0,17.7224,NA,NA,NA,NA,NA
"12837",13170.1,3443.95,0.26149,2.241,169.765,1856252,205.29,4943.7,0,28.1682,NA,NA,NA,NA,NA
"12838",8012.08,2314.45,0.28887,10.433,65.0375,1092536,108.814,4126.65,0,35.5552,NA,NA,NA,NA,NA
"12839",6144.03,1302.32,0.21196,5.241,54.8006,832904.1,76.3814,2477.2,0,39.0858,NA,NA,NA,NA,NA
"12840",22430.6,6878.55,0.30665,2.245,297.615,3027375,322.507,6628.38,0,18.7329,NA,NA,NA,NA,NA
"12841",14728,4435.84,0.30118,1.241,197.688,2038380,217.746,5640,0,22.808,NA,NA,NA,NA,NA
"12842",9634.42,2757.94,0.28625,3.154,85.1708,1364061,143.23,3836.58,0,35.3778,NA,NA,NA,NA,NA
"12843",5116.2,1072.57,0.20964,1.357,48.2379,727154.4,67.7881,2877.74,0,40.1774,NA,NA,NA,NA,NA
"12844",7170.02,2783.44,0.3882,8.464,45.7637,948933,106.226,3121.53,0,38.4381,NA,NA,NA,NA,NA
"12845",13844.4,3483.83,0.25164,5.338,165.669,1932074,209.913,4785.53,0,28.7155,NA,NA,NA,NA,NA
"12846",10239.4,3385.56,0.33064,18.358,69.4179,1433129,151.664,3924.94,0,30.4265,NA,NA,NA,NA,NA
"12847",6614.06,1985.59,0.3002,9.723,56.9195,899187,96.0962,2981.6,0,40.0403,NA,NA,NA,NA,NA
"12848",9416.51,2779.45,0.29516,1.262,93.7351,1308944,140.681,3561.77,0,34.8092,NA,NA,NA,NA,NA
"12849",14612.5,3938.2,0.2695,3.305,210.763,2021139,257.933,5041.95,0,25.3302,NA,NA,NA,NA,NA
"12850",5590.71,1430.92,0.25594,3.278,43.5552,796191.4,67.1495,2509.66,0,40.1836,NA,NA,NA,NA,NA
"12851",11397.6,2636.71,0.23133,2.029,153.693,1576047,183.822,4190.06,0,31.5596,NA,NA,NA,NA,NA
"12852",4686.37,1283.32,0.27384,2.555,45.468,652261.9,60.6684,2158.51,0,42.89,NA,NA,NA,NA,NA
"12853",9360.94,2627.84,0.28072,3.896,70.2637,1289346,128.363,4169.26,0,34.0898,NA,NA,NA,NA,NA
"12854",8483.05,2984.12,0.35177,18.226,54.1043,1197873,122.137,4341.08,0,36.8365,NA,NA,NA,NA,NA
"12855",13710.2,2979.4,0.21731,3.755,166.048,1936831,220.401,4803.39,0,27.8247,NA,NA,NA,NA,NA
"12856",7188.72,2161.95,0.30074,2.459,66.6977,996850.3,94.5735,3150.02,0,39.588,NA,NA,NA,NA,NA
"12857",6082.72,1953.02,0.32107,1.721,55.4831,852608.1,87.3993,2635.45,0,40.5568,NA,NA,NA,NA,NA
"12858",14939.7,4716.58,0.3157,1.303,152.885,2071485,231.278,5358.54,0,26.3754,NA,NA,NA,NA,NA
"12859",7641.28,2219.75,0.29049,3.388,66.3078,1065312,94.2239,3022.26,0,38.1251,NA,NA,NA,NA,NA
"12860",8630.7,1778.44,0.20605,1.59,95.1812,1207939,127.321,3648.69,0,34.1341,NA,NA,NA,NA,NA
"12861",5450.75,1133.29,0.20791,1.697,50.1686,781959.3,71.336,2887.69,0,40.2769,NA,NA,NA,NA,NA
"12862",8250.25,2202.89,0.267,1.854,92.1992,1164270,115.222,3540.42,0,36.9667,NA,NA,NA,NA,NA
"12863",6638.86,1891.75,0.28495,2.161,69.1705,885591.1,91.2355,3004.87,0,38.9889,NA,NA,NA,NA,NA
"12864",14501.4,4585.29,0.31619,17.454,159.815,2001976,235.793,4547.77,0,31.0218,NA,NA,NA,NA,NA
"12865",13894,4939.41,0.3555,2.359,192.476,1893352,252.118,4603.33,0,29.0495,NA,NA,NA,NA,NA
"12866",6847.55,2420.87,0.35353,10.025,62.0776,915596.9,107.053,2772.15,0,40.0595,NA,NA,NA,NA,NA
"12867",13257.6,4314.85,0.32546,16.472,145.034,1846945,232.529,4921.01,0,28.9904,NA,NA,NA,NA,NA
"12868",5106.79,1215.64,0.23804,13.273,54.2418,677841.6,78.1379,3245.29,0,41.1064,NA,NA,NA,NA,NA
"12869",14896.7,5397.79,0.36234,17.202,124.791,2079418,198.836,5717.21,0,24.9973,NA,NA,NA,NA,NA
"12870",6856.68,2348.32,0.34248,8.708,66.8689,974710.3,92.1915,3097.41,0,38.8942,NA,NA,NA,NA,NA
"12871",9464.64,3422.06,0.36156,1.535,132.55,1257425,175.261,4438.02,0,30.7083,NA,NA,NA,NA,NA
"12872",13755.9,3582,0.26039,2.33,161.722,1945903,216.674,5012.13,0,27.7597,NA,NA,NA,NA,NA
"12873",12808.4,4629.2,0.36141,19.472,142.932,1854971,227.096,4525.86,0,29.9153,NA,NA,NA,NA,NA
"12874",6572.82,1595.3,0.24271,1.606,68.4371,923095.3,74.1376,3473.56,0,34.1118,NA,NA,NA,NA,NA
"12875",7387.84,2268.52,0.30706,2.624,74.5633,1024637,91.6769,3740.84,0,36.5145,NA,NA,NA,NA,NA
"12876",3927.34,1045.08,0.2661,2.19,33.9718,558060.6,47.5688,1761.75,0,44.5339,NA,NA,NA,NA,NA
"12877",11521.9,3400.22,0.2951,18.599,98.8197,1590555,157.514,4388.11,0,31.9697,NA,NA,NA,NA,NA
"12878",5398.94,2337.54,0.43296,14.167,42.7133,780462.9,89.4896,2311.01,0,41.6778,NA,NA,NA,NA,NA
"12879",7515.15,2529.35,0.33656,3.063,81.9786,1047063,96.957,3414.82,0,37.9204,NA,NA,NA,NA,NA
"12880",14788.7,4124.31,0.27888,1.706,156.377,2075926,184.745,5111.51,0,46.5464,NA,NA,NA,NA,NA
"12881",10349.4,3902.83,0.3771,18.292,86.7552,1402023,164.121,4232.27,0,33.5447,NA,NA,NA,NA,NA
"12882",11957.5,5380.57,0.44997,17.206,97.0613,1706782,167.044,4331.11,0,37.7177,NA,NA,NA,NA,NA
"12883",9292.22,2937.21,0.31609,1.991,87.8955,1323630,120.673,4081.3,0,33.6317,NA,NA,NA,NA,NA
"12884",7825.68,3113.91,0.3979,2.59,77.6324,1096946,119.703,3293.93,0,37.7319,NA,NA,NA,NA,NA
"12885",14387,4521.24,0.31425,1.891,224.042,1961420,255.569,5125.83,0,24.2251,NA,NA,NA,NA,NA
"12886",12070.7,2462.94,0.20404,0.607,146.278,1649237,199.645,4754.73,0,30.1523,NA,NA,NA,NA,NA
"12887",6265.84,1803.31,0.2878,2.301,57.2898,865917.2,83.8372,2696.7,0,40.4099,NA,NA,NA,NA,NA
"12888",6523.29,1926.9,0.29538,15.327,70.3006,891195.9,85.0137,2969.25,0,38.6207,NA,NA,NA,NA,NA
"12889",8474.36,3303.54,0.38982,18.357,54.6202,1223814,124.937,4827.47,0,39.8015,NA,NA,NA,NA,NA
"12890",16044.4,4559.61,0.28418,3.695,149.372,2260627,178.961,5206.39,0,27.5809,NA,NA,NA,NA,NA
"12891",4465.91,1270.19,0.28441,13.586,39.6365,618025.8,54.7655,1935.43,0,44.0048,NA,NA,NA,NA,NA
"12892",4783.39,1821.57,0.38081,9.671,32.9277,693673.1,67.3215,3042.56,0,41.9719,NA,NA,NA,NA,NA
"12893",8757.74,3669.29,0.41897,8.16,91.573,1238682,126.135,3871.71,0,37.6601,NA,NA,NA,NA,NA
"12894",4044.76,1224.91,0.30283,11.366,34.5872,550491.4,49.4594,1395.99,0,44.5104,NA,NA,NA,NA,NA
"12895",12611.9,4190.42,0.33225,5.556,151.716,1756435,219.431,4742.71,0,28.8008,NA,NA,NA,NA,NA
"12896",17273,4715.52,0.27299,20.006,154.536,2350987,233.292,4921.59,0,25.8917,NA,NA,NA,NA,NA
"12897",5312.47,1666.62,0.31371,2.979,54.8688,735308.6,66.083,2578.98,0,41.6455,NA,NA,NA,NA,NA
"12898",9452.16,3266.88,0.34562,16.733,72.3551,1315453,130.123,3903.36,0,35.6588,NA,NA,NA,NA,NA
"12899",7431.25,3034.91,0.40839,16.711,81.1413,987484.9,118.473,3621.24,0,36.9596,NA,NA,NA,NA,NA
"12900",4715.76,1469.09,0.31152,1.867,43.7461,654911.4,63.3931,1859.83,0,42.7714,NA,NA,NA,NA,NA
"12901",7864.4,2139.04,0.27199,1.97,76.7622,1152856,100.543,3100.09,0,37.5991,NA,NA,NA,NA,NA
"12902",9334.38,2732.29,0.29271,16.326,100.705,1298215,143.394,4070.96,0,34.441,NA,NA,NA,NA,NA
"12903",7152.03,2424.75,0.33902,1.913,75.7893,988692.9,97.0747,3645.27,0,36.0894,NA,NA,NA,NA,NA
"12904",8532.63,2889.73,0.33866,16.307,82.499,1164319,102.036,4073.9,0,35.9089,NA,NA,NA,NA,NA
"12905",6548.04,1752.05,0.26756,2.114,68.282,931297.2,79.1964,3157.22,0,38.8969,NA,NA,NA,NA,NA
"12906",4964.69,1208.55,0.24342,3.353,40.1932,690125.4,54.4966,2453.24,0,40.7056,NA,NA,NA,NA,NA
"12907",9578.83,3753.2,0.39182,12.679,95.1391,1357645,150.888,4022.34,0,33.9358,NA,NA,NA,NA,NA
"12908",11075.6,3868.76,0.3493,2.093,119.796,1548432,187.115,4171.33,0,31.232,NA,NA,NA,NA,NA
"12909",5978.77,1481.77,0.24783,2.985,53.3597,862807.5,71.2707,2461.07,0,42.0132,NA,NA,NA,NA,NA
"12910",15941.6,4602.57,0.28871,3.198,195.314,2199136,271.055,5143.31,0,25.0984,NA,NA,NA,NA,NA
"12911",12867.4,3164.26,0.24591,1.946,163.988,1810099,201.036,4991.7,0,27.6239,NA,NA,NA,NA,NA
"12912",8875.38,2676.21,0.30153,15.351,51.7075,1202416,120.028,3937.9,0,35.9085,NA,NA,NA,NA,NA
"12913",13968.8,4552.38,0.32589,2.069,163.929,1929853,218.433,5009.54,0,27.3603,NA,NA,NA,NA,NA
"12914",13905.5,4125.31,0.29666,1.704,145.807,1982718,200.668,5619.08,0,25.292,NA,NA,NA,NA,NA
"12915",8380.36,2205.42,0.26316,2.038,81.0763,1185049,105,3923.42,0,34.5996,NA,NA,NA,NA,NA
"12916",6808.89,1869.66,0.27459,1.94,61.5453,944139.8,91.1027,3032.82,0,38.3619,NA,NA,NA,NA,NA
"12917",6354.3,1310.35,0.20621,1.068,55.6041,875876.1,83.9626,2795.12,0,40.2888,NA,NA,NA,NA,NA
"12918",4829.71,1469.96,0.30435,2.35,43.7378,665816.3,61.3148,1879.02,0,43.6648,NA,NA,NA,NA,NA
"12919",8381.23,3089.3,0.36859,17.23,61.5924,1152746,119.153,3470.56,0,37.0697,NA,NA,NA,NA,NA
"12920",8484.73,2335.57,0.27526,4.269,85.322,1187117,115.729,3602.29,0,35.1687,NA,NA,NA,NA,NA
"12921",4841.42,939.32,0.19401,0.712,46.3115,698247.3,55.4839,2183.34,0,42.6897,NA,NA,NA,NA,NA
"12922",15270.1,3895.82,0.25512,1.278,184.105,2155945,208.907,5709.8,0,23.026,NA,NA,NA,NA,NA
"12923",6145.79,896.12,0.14581,16.338,53.7414,841056.3,75.969,2850.58,0,39.6083,NA,NA,NA,NA,NA
"12924",8524.79,2377.97,0.27894,14.513,74.6155,1143410,98.2582,3682.31,0,34.0432,NA,NA,NA,NA,NA
"12925",4172.39,763.91,0.18308,10.632,41.6702,558028.7,60.7116,2367.5,0,41.8682,NA,NA,NA,NA,NA
"12926",6027.35,1917.33,0.3181,12.854,46.5098,787320.3,89.7558,2147.28,0,42.5017,NA,NA,NA,NA,NA
"12927",7451.25,2392.44,0.32107,1.645,76.8658,1030009,101.363,3779.32,0,46.5464,NA,NA,NA,NA,NA
"12928",7803.99,2187.22,0.28026,11.641,84.7481,1069635,104.203,3308.21,0,32.1628,NA,NA,NA,NA,NA
"12929",5669.02,1783.73,0.31464,3.767,48.9103,800813.7,71.0171,2619.7,0,42.0515,NA,NA,NA,NA,NA
"12930",8299.76,1972.17,0.23761,3.416,93.5375,1116156,114.124,3948.57,0,34.3916,NA,NA,NA,NA,NA
"12931",4742.83,935.79,0.1973,0.661,43.5253,679110.9,54.8541,2189.78,0,42.8075,NA,NA,NA,NA,NA
"12932",19003.8,5756.13,0.30289,20.422,180.781,2720692,255.654,5476.57,0,26.666,NA,NA,NA,NA,NA
"12933",7243.94,1666.92,0.23011,9.339,61.0493,1024020,92.5979,2702.63,0,36.6267,NA,NA,NA,NA,NA
"12934",7484.15,2114.45,0.28252,15.005,54.7688,1070694,85.7881,3497.87,0,37.951,NA,NA,NA,NA,NA
"12935",8378.29,2134.55,0.25477,14.505,63.276,1215547,91.5233,2745.37,0,39.4971,NA,NA,NA,NA,NA
"12936",5705.77,1707.83,0.29931,12.108,38.8749,795496.7,64.9954,1976.9,0,43.7272,NA,NA,NA,NA,NA
"12937",12989.5,4264.15,0.32827,19.686,112.173,1782081,173.579,4221.83,0,32.9277,NA,NA,NA,NA,NA
"12938",13217.9,4146.98,0.31373,4.863,162.022,1833258,212.905,4753.46,0,29.0171,NA,NA,NA,NA,NA
"12939",15429.7,4773.74,0.30938,2.49,182.963,2032631,223.762,4347.94,0,30.4416,NA,NA,NA,NA,NA
"12940",10651.6,4684.14,0.43975,15.7,97.5485,1500020,157.924,3950.64,0,33.6761,NA,NA,NA,NA,NA
"12941",10863.7,2611.79,0.24041,1.95,141.951,1537836,166.118,4690.18,0,29.1398,NA,NA,NA,NA,NA
"12942",12230.3,4361.04,0.35657,19.751,83.2194,1735778,160.56,5373.98,0,30.6007,NA,NA,NA,NA,NA
"12943",9033,3121.92,0.34561,2.72,98.6895,1203257,132.244,3373.5,0,37.9849,NA,NA,NA,NA,NA
"12944",9511.39,2207.59,0.23209,0.76,106.615,1344541,151.143,3871.38,0,34.1143,NA,NA,NA,NA,NA
"12945",9603.22,3211.77,0.33444,11.523,105.688,1342213,121.711,3345.54,0,36.0036,NA,NA,NA,NA,NA
"12946",12571.8,3180.4,0.25297,2.904,162.765,1740900,198.823,4814.04,0,28.1746,NA,NA,NA,NA,NA
"12947",12179.5,3205.59,0.26319,1.997,128.241,1700166,168.188,3699.38,0,34.5231,NA,NA,NA,NA,NA
"12948",7250.01,2093.47,0.28875,8.61,93.1677,986460.5,95.0605,3463.22,0,37.6574,NA,NA,NA,NA,NA
"12949",4561.7,1208.22,0.26486,11.595,43.7772,635473.5,61.1173,2051.06,0,42.653,NA,NA,NA,NA,NA
"12950",17267.5,4845.46,0.28061,2.899,233.093,2430471,275.938,5669.82,0,21.4118,NA,NA,NA,NA,NA
"12951",11779.1,2305.42,0.19572,1.742,143.118,1655933,177.426,4631.5,0,29.807,NA,NA,NA,NA,NA
"12952",7483.24,1805.45,0.24126,1.562,80.9562,1045293,107.953,3828.96,0,36.1196,NA,NA,NA,NA,NA
"12953",8136.04,2506.78,0.3081,4.952,85.9053,1163554,118.305,3454.2,0,37.4156,NA,NA,NA,NA,NA
"12954",8576.63,2390.69,0.27874,1.73,91.4955,1200318,111.928,4178.24,0,35.7584,NA,NA,NA,NA,NA
"12955",10009.5,2127.39,0.21253,3.929,81.2601,1399365,131.376,4645.25,0,33.2188,NA,NA,NA,NA,NA
"12956",5506.2,1497.51,0.27196,3.569,46.4266,770692.3,67.0133,2076.39,0,42.0338,NA,NA,NA,NA,NA
"12957",9408.86,3452.33,0.36692,19.736,71.5957,1338892,117.512,4405.63,0,38.082,NA,NA,NA,NA,NA
"12958",6431.34,1881.2,0.2925,2.031,66.1375,909485.4,79.787,3554.77,0,38.2967,NA,NA,NA,NA,NA
"12959",15670.1,5325.87,0.33987,3.375,179.693,2161202,250.447,4557.7,0,29.2346,NA,NA,NA,NA,NA
